Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Colombia,COL,28.0340004,27.24029922,28.79800034,30.69939995,29.17700005,29.08069992,29.68889999,30.4218998,29.96629906,30.91049957,29.74500084,28.90640068,28.90360069,32.29169846,32.3832016,31.59950066,30.73579979,32.52899933,30.71820068,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Comoros,COM,48.95610046,48.68500137,49.81769943,43.29650116,42.55950165,45.15209961,41.6352005,55.80250168,54.80929947,49.07500076,46.61800003,50.17340088,67.64299774,62.32630157,65.83049774,64.16560364,60.49959946,56.42440033,55.00590134,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Congo  Dem. Rep.,COD,97.94029999,98.34290314,98.27030182,97.97200012,97.88249969,97.42220306,97.33319855,97.17209625,96.96579742,97.01930237,96.80249786,96.20960236,95.47480011,93.91760254,92.87229919,95.81829834,97.03109741,96.69979858,96.38369751,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Congo  Rep.,COG,64.85569763,61.17750168,68.52950287,61.99069977,62.93080139,63.10570145,69.42279816,60.34140015,56.86420059,56.02949905,54.79859924,64.61730194,65.30439758,62.4817009,62.16070175,64.15080261,67.61270142,69.33439636,69.854599,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Costa Rica,CRI,32.94649887,32.10760117,32.53820038,33.30450058,39.15840149,41.72940063,42.39580154,41.1853981,40.69839859,40.71640015,40.38560104,38.01760101,38.06480026,37.79970169,37.61650085,38.32630157,36.80580139,36.20420074,35.70479965,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cote d'Ivoire,CIV,63.71760178,64.72789764,65.32279968,70.32170105,75.40010071,77.91940308,74.78720093,76.33039856,74.20999908,73.56809998,75.33779907,78.9539032,74.77749634,72.44680023,72.16349792,64.83360291,64.27839661,62.68849945,63.5326004,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Croatia,HRV,26.78809929,26.94549942,24.63159943,24.84090042,26.58530045,26.83699989,25.51729965,22.67289925,24.15629959,27.17810059,29.77459908,27.18219948,29.42639923,32.84049988,33.62009811,33.10910034,31.84740067,29.80360031,32.84730148,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cuba,CUB,34.43479919,34.05469894,34.81499863,33.57569885,33.77980042,26.32279968,21.97220039,18.59480095,18.73159981,17.86090088,14.60280037,17.83289909,18.61090088,18.17029953,22.42110062,20.0916996,14.04780006,18.95019913,20.85129929,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Curacao,CUW,0.072099999,0.616599977,0.590399981,0.599799991,0.586799979,0.573499978,0.559199989,0.539799988,0.471799999,0.484800011,0.476399988,0.472000003,0.712499976,1.388100028,1.657199979,1.601500034,1.735700011,2.224699974,3.015100002,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cyprus,CYP,3.097300053,3.048099995,3.177099943,3.257800102,3.309099913,3.365099907,3.516700029,4.356900215,5.49849987,6.343800068,6.580699921,7.701000214,8.729599953,9.859800339,9.626899719,10.54349995,10.40719986,11.07619953,12.14360046,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Czech Republic,CZE,5.941599846,6.287199974,7.276000023,6.724299908,7.13409996,7.534900188,7.881299973,8.322099686,8.993100166,10.2510004,10.95219994,12.15719986,12.80430031,13.95619965,14.86079979,14.84549999,14.78129959,14.46539974,14.72529984,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Denmark,DNK,10.71619987,11.10439968,11.84640026,12.69919968,14.41679955,16.09670067,15.24629974,17.68000031,18.52809906,19.31889915,21.18169975,23.80979919,26.91200066,27.0977993,30.22839928,32.97779846,32.12960052,35.50569916,35.32870102,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Djibouti,DJI,31.44319916,31.67510033,32.44469833,32.88119888,33.62120056,33.0945015,33.00680161,32.52389908,33.14339828,34,32.54430008,33.93379974,32.48279953,34.03990173,30.81719971,28.18020058,24.91080093,24.1291008,27.83580017,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominica,DMA,11.03429985,9.385800362,13.57509995,10.53810024,11.53460026,10.77190018,9.843799591,8.630200386,8.279700279,9.052399635,10.10459995,13.6196003,11.14410019,11.39229965,9.796600342,8.627599716,10.71020031,9.656700134,8.167099953,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominican Republic,DOM,19.13870049,18.92810059,17.99020004,18.97820091,20.7947998,19.53730011,18.13319969,18.03420067,17.81959915,17.43239975,17.03190041,16.86829948,16.59259987,16.6590004,17.42779922,15.01399994,15.41930008,16.98150063,16.08819962,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ecuador,ECU,19.42849922,17.05459976,17.0951004,16.55019951,16.73200035,16.15789986,14.19229984,15.87699986,15.31999969,12.87450027,11.78789997,13.15410042,13.20170021,11.84759998,12.1782999,13.07359982,14.75409985,17.05130005,16.3302002,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Egypt  Arab Rep.,EGY,7.820600033,7.448800087,6.870600224,7.027100086,7.214099884,6.188899994,5.983399868,5.836100101,5.941800117,5.672200203,5.329999924,5.299799919,5.289800167,5.282999992,5.337999821,5.116000175,4.916900158,4.854000092,4.744400024,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,El Salvador,SLV,33.50999832,33.11380005,34.0177002,33.84590149,33.33029938,34.08200073,34.76150131,28.24440002,31.50169945,32.1996994,32.61980057,29.5237999,30.26910019,27.54299927,23.94799995,21.03009987,20.7105999,24.98730087,23.21249962,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Equatorial Guinea,GNQ,45.84600067,46.12400055,31.30850029,29.48719978,7.200600147,7.104800224,6.992499828,8.49090004,7.191999912,9.18200016,5.719900131,5.546700001,4.390500069,3.66230011,4.177400112,4.534500122,3.932100058,3.524800062,4.904699802,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Eritrea,ERI,76.61920166,74.68280029,74.66590118,74.88970184,69.91400146,74.65100098,78.34100342,79.79650116,81.71890259,81.6257019,81.06919861,79.77839661,78.54350281,77.8219986,77.40039825,77.07610321,76.83979797,74.50869751,73.18659973,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Estonia,EST,19.83329964,18.93129921,19.41259956,19.81809998,19.97220039,18.84309959,17.14380074,18.54669952,20.24360085,24.07559967,25.38949966,25.09449959,25.02169991,24.54990005,25.48990059,27.55599976,26.91390038,27.03339958,28.84219933,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ethiopia,ETH,95.55449677,94.59799957,94.53029633,94.23419952,94.13200378,94.72570038,94.54180145,94.16040039,94.09300232,94.17520142,94.11489868,93.56169891,93.29620361,92.4905014,91.24919891,91.55770111,90.48889923,90.2696991,89.92310333,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Faroe Islands,FRO,2.772000074,2.560100079,3.40199995,3.10649991,3.418299913,3.84010005,4.301199913,4.544099808,4.506499767,5.123099804,3.37770009,4.997000217,4.700900078,4.531499863,6.53579998,7.474100113,6.322899818,5.969299793,5.85860014,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Fiji,FJI,52.1678009,42.9294014,51.02640152,43.34030151,37.93600082,42.42620087,40.49000168,37.0625,40.13420105,35.57360077,27.95859909,32.40520096,33.44929886,33.90060043,34.23020172,32.67449951,27.66819954,28.88929939,27.87129974,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Finland,FIN,31.67869949,29.24970055,29.52149963,28.35449982,31.09989929,31.52459908,31.25200081,31.80419922,34.74459839,32.61130142,33.58800125,35.26710129,38.81140137,38.52019882,41.24909973,43.229599,42.39699936,44.47650146,44.21670151,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,France,FRA,9.324700356,9.457400322,8.732500076,8.907699585,8.952500343,8.660400391,8.523799896,9.454999924,10.6001997,11.31659985,11.99339962,10.82960033,12.52939987,13.57369995,13.35340023,13.48379993,14.41170025,14.13860035,15.25259972,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,French Polynesia,PYF,9.850000381,7.36619997,6.770599842,7.81799984,8.769599915,8.720399857,11.00129986,10.56910038,10.03789997,10.02820015,8.255900383,7.502099991,7.265200138,6.980500221,8.22840023,8.020600319,8.319700241,8.282999992,7.555799961,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Gabon,GAB,72.78279877,72.42420197,79.81680298,83.63220215,85.77749634,85.24729919,86.16079712,87.35379791,87.29270172,87.97769928,85.83979797,79.69200134,75.46790314,82.17040253,81.28050232,81.92970276,81.00569916,90.11540222,89.88710022,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Gambia  The,GMB,62.85850143,59.60509872,60.50109863,61.92060089,60.75249863,61.21590042,59.70980072,56.74639893,55.76570129,53.42670059,56.00009918,55.65449905,56.35559845,58.70130157,52.67969894,52.91149902,52.72800064,52.20619965,52.38359833,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Georgia,GEO,47.25310135,53.14580154,56.75709915,55.33100128,54.52949905,41.47890091,37.21590042,36.22259903,36.29970169,36.71849823,39.14559937,31.53470039,28.68969917,33.16360092,31.34440041,28.14850044,27.64529991,28.0333004,27.9435997,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Germany,DEU,3.700500011,3.899699926,4.41260004,5.435500145,6.344299793,7.278900146,8.594400406,10.46510029,10.24629974,10.71700001,11.60599995,12.54380035,13.64190006,13.62769985,14.02470016,14.55029964,14.24139977,15.21590042,15.79559994,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ghana,GHA,71.61940002,69.31759644,65.67839813,64.47090149,62.37639999,61.42829895,58.56100082,54.53139877,57.34460068,51.90340042,51.91059875,50.1108017,46.54050064,46.20890045,47.69829941,44.04980087,46.47829819,44.86220169,41.97660065,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Gibraltar,GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Greece,GRC,7.820700169,7.110599995,7.329199791,7.602799892,7.848100185,8.005000114,8.507800102,8.052200317,8.321000099,9.190799713,11.37450027,11.37639999,14.17059994,16.61190033,16.40740013,17.47489929,16.40999985,16.38349915,17.85910034,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Greenland,GRL,9.186800003,8.731200218,9.479700089,9.470499992,6.702300072,6.993899822,7.104700089,6.88740015,6.867899895,8.797499657,10.0855999,10.20240021,10.05270004,11.15410042,12.48400021,13.06519985,12.33310032,11.31099987,11.47360039,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Grenada,GRD,10.49580002,10.41779995,10.46020031,10.4350996,10.56379986,10.56589985,10.36270046,9.898200035,10.69400024,10.47369957,10.52750015,11.27369976,11.37759972,10.91889954,12.53909969,12.27869987,12.58959961,12.58679962,10.3895998,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Guam,GUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263200045,3.02940011,2.960200071,3.038399935,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Guatemala,GTM,62.74729919,61.34690094,63.83909988,64.3667984,66.1740036,65.33719635,64.82929993,63.37060165,66.59339905,65.34909821,67.1608963,67.1815033,67.44180298,67.27999878,66.36340332,63.39110184,63.32820129,65.07099915,64.09770203,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Guinea,GIN,85.51589966,84.83709717,84.27380371,83.46499634,83.18630219,81.563797,81.06230164,80.36470032,80.14859772,79.25050354,75.70909882,74.748703,76.35639954,78.53289795,78.56500244,76.22979736,75.29149628,71.96269989,69.8839035,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Guinea-Bissau,GNB,91.23770142,91.2071991,91.03679657,89.04779816,88.55290222,88.52680206,88.28710175,87.9048996,88.42030334,87.8946991,87.80709839,87.87359619,87.81300354,87.71379852,87.28099823,87.15170288,86.7390976,86.79910278,86.78929901,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Guyana,GUY,29.75370026,30.40550041,33.73040009,34.0951004,35.05120087,34.12969971,36.27669907,32.62649918,32.0345993,31.08740044,30.28680038,32.5707016,28.41250038,26.27420044,24.01749992,24.94809914,21.40740013,22.18219948,16.80800056,..,..
