Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population growth (annual %),SP.POP.GROW,Curacao,CUW,-4.075386132,-3.661779858,0.12236112,2.062102467,1.725029528,2.550073807,2.568114257,1.974862198,1.258225307,0.651152062,1.265514155,1.420897663,0.829929595,1.133678907,1.347641396,1.319593903,1.060316441,0.319536038,-0.525178744,-1.196439518,-1.553534949
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,1.844449526,1.784701613,1.723523777,1.68425675,1.681500238,1.692526469,1.722143793,1.725802547,1.665092291,1.51595562,1.31435018,1.09232382,0.903504248,0.774057448,0.734358832,0.751316386,0.789476882,0.808217946,0.808549298,0.779957016,0.730446921
Population growth (annual %),SP.POP.GROW,Czech Republic,CZE,-0.280414108,-0.375719704,-0.192901618,-0.028620591,0.030434848,0.13832598,0.270795629,0.583542205,0.829412603,0.569729451,0.291361674,0.206747667,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.265642664,0.334427262,0.393788864,0.252925088
Population growth (annual %),SP.POP.GROW,Denmark,DNK,0.334233619,0.358315679,0.319487125,0.272010444,0.258432282,0.275481733,0.328645159,0.443466054,0.58754759,0.535079062,0.444197155,0.411737855,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.643350904,0.495838926,0.358130916,0.291641177
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,2.483849608,2.129136347,1.882260972,1.684908828,1.562166459,1.498439134,1.433157458,1.362762573,1.344808243,1.393908035,1.48370781,1.591305611,1.680251075,1.731198085,1.729669839,1.687131961,1.640628949,1.599741998,1.557868695,1.514559503,1.472834732
Population growth (annual %),SP.POP.GROW,Dominica,DMA,-0.255237524,0.030146209,0.242274921,0.374441277,0.405726272,0.273823123,0.195331914,0.111648953,0.045189443,0.026821573,0.040924326,0.049369134,0.059210806,0.091566713,0.101329964,0.118088665,0.185286616,0.214335328,0.232028395,0.253775392,0.254522074
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,1.522860326,1.491329647,1.459020513,1.426378945,1.392770501,1.359250653,1.325847964,1.295179203,1.268553611,1.246752721,1.228553258,1.210799761,1.192236521,1.174338199,1.157224998,1.1394833,1.122509799,1.10348624,1.078862009,1.046620579,1.009391083
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,1.902790305,1.824859047,1.75615767,1.706463013,1.681500928,1.67349164,1.675048483,1.672881165,1.65919151,1.628632124,1.589409453,1.538757895,1.49891549,1.496899243,1.54370952,1.617938422,1.706874588,1.768502796,1.765652695,1.679172693,1.538741142
Population growth (annual %),SP.POP.GROW,Egypt  Arab Rep.,EGY,1.930382623,1.901137787,1.881449991,1.85861819,1.831326977,1.805716775,1.771855275,1.751693087,1.778691301,1.864456434,1.98480508,2.113775596,2.214740995,2.26795426,2.259251359,2.207025339,2.145222268,2.090832668,2.033272399,1.976280224,1.920247637
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,0.734629859,0.661385876,0.591095778,0.534217202,0.494697409,0.469082939,0.449589964,0.433559245,0.4242186,0.421679553,0.424566262,0.430677508,0.439491797,0.450320731,0.462504407,0.475379939,0.489163801,0.501983868,0.50927343,0.509699114,0.504663023
